,time,1,2,3,4,5,6,7,8,sampling_rate,pkg
77,0.4297332763671875,1645.9717,457.6172,-457.6172,161.93848,-169.18945,20.947266,-266.6748,603.4424,181.0,77.0
78,0.4347190856933594,-1131.958,501.12305,1413.1348,-182.08008,-205.44434,116.82129,-1649.1943,1649.1943,181.0,78.0
79,0.440704345703125,-1649.1943,-266.6748,1639.5264,-136.96289,75.73242,64.453125,447.14355,-687.23145,181.0,79.0
80,0.4436938762664795,1050.5859,-586.52344,-1093.2861,149.85352,240.08789,-137.76855,1522.7051,-1546.0693,182.0,80.0
81,0.44768571853637695,1597.6318,69.28711,-1649.1943,286.01074,-44.311523,-49.95117,-1650.0,-1624.2188,183.0,81.0
82,0.45267295837402344,223.97461,617.94434,986.1328,-41.088867,-223.97461,99.90234,-1435.6934,1530.7617,183.0,82.0
83,0.4576599597930908,-1649.1943,174.8291,1587.1582,-240.89355,-52.368164,103.125,-1591.9922,892.6758,183.0,83.0
84,0.4636416435241699,23.364258,-554.2969,352.88086,13.696289,205.44434,-74.12109,1285.0342,-1353.5156,183.0,84.0
85,0.4676690101623535,1475.9766,-324.68262,-1649.1943,235.2539,136.96289,-124.072266,1625.0244,-1629.8584,183.0,85.0
86,0.5065693855285645,-1650.0,555.10254,-180.46875,136.96289,-190.13672,41.088867,-554.2969,828.22266,171.0,86.0
87,0.5105173587799072,-1272.9492,463.25684,1446.9727,-200.61035,-169.99512,103.125,-1649.1943,1649.1943,172.0,87.0
88,0.5135517120361328,-1649.1943,-309.375,1644.3604,-128.10059,92.65137,53.17383,656.6162,-850.78125,173.0,88.0
89,0.5194926261901855,1159.3506,-530.12695,-1249.585,164.35547,234.44824,-138.57422,1547.6807,-1566.2109,173.0,89.0
90,0.5254778861999512,1611.3281,154.6875,-1649.1943,265.86914,-70.09277,-33.032227,-1650.0,-994.18945,173.0,90.0
91,0.5284700393676758,-153.07617,616.333,1081.2012,-62.036133,-236.05957,116.82129,-1529.1504,1605.6885,174.0,91.0
92,0.5324580669403076,-1649.1943,85.40039,1599.2432,-232.83691,-28.198242,119.23828,-1013.5254,456.00586,174.0,92.0
93,0.5374441146850586,316.62598,-540.6006,-44.311523,34.643555,223.16895,-90.234375,1351.9043,-1405.8838,174.0,93.0
94,0.5444602966308594,1510.6201,-267.48047,-1649.1943,247.33887,111.18164,-110.37598,1632.2754,-1634.6924,174.0,94.0
95,0.5474543571472168,-1650.0,609.8877,222.36328,118.43262,-203.02734,53.979492,-801.63574,1023.19336,175.0,95.0
96,0.5524060726165771,-1392.1875,397.99805,1494.5068,-200.61035,-157.10449,111.18164,-1649.1943,1649.1943,175.0,96.0
97,0.5554351806640625,-1649.1943,-389.9414,1649.1943,-104.73633,123.2666,25.78125,845.1416,-1001.4404,176.0,97.0
98,0.5603859424591064,1261.6699,-529.3213,-1374.4629,193.35938,219.94629,-128.10059,1570.2393,-1586.3525,176.0,98.0
99,0.566368579864502,1623.4131,253.78418,-1649.1943,238.47656,-103.125,-8.862305,1087.6465,-453.58887,176.0,99.0
100,0.5703563690185547,-495.4834,584.9121,1189.9658,-104.73633,-228.8086,118.43262,-1610.5225,1649.1943,177.0,100.0
101,0.5733838081359863,-1649.1943,-9.667969,1612.9395,-219.94629,9.667969,103.930664,-540.6006,82.177734,177.0,101.0
102,0.5773389339447021,598.6084,-565.5762,-414.11133,71.7041,227.19727,-97.48535,1406.6895,-1451.8066,178.0,102.0
103,0.5813271999359131,1544.458,-211.88965,-1649.1943,264.2578,74.92676,-101.51367,1639.5264,-1642.749,178.0,103.0
104,0.5873537063598633,-1650.0,597.80273,421.3623,62.841797,-212.69531,74.12109,-1011.1084,1190.7715,178.0,104.0
105,0.5913517475128174,-1500.9521,346.43555,1517.8711,-202.22168,-131.32324,110.37598,-1649.1943,1649.1943,179.0,105.0
106,0.5952911376953125,-1177.0752,-447.14355,-1650.0,-70.09277,157.91016,-7.2509766,987.74414,-1113.4277,179.0,106.0
